LINK	A375	A549	ASC	HA1E	HCC515	HEPG2	MCF7	NPC	PC3	VCAP
RB1_EBNA1BP2	0	0	0	0	1	0	0	0	0	0
RB1_PAFAH1B1	0	1	0	0	0	0	0	0	0	0
RB1_RBM15B	0	0	0	1	0	0	0	0	0	0
RB1_RPS6KA1	0	1	0	0	0	0	0	0	0	0
RB1_SHC1	0	1	0	0	0	0	0	0	0	0
RB1_ZNF274	0	1	0	0	0	0	0	0	0	0
RBKS_CCNB1	0	0	0	0	0	0	0	0	1	0
RBKS_CEBPA	0	0	0	0	0	0	0	0	1	0
RBKS_CERK	0	0	0	0	0	0	0	1	0	0
RBKS_EIF4EBP1	0	0	0	0	1	0	0	0	0	0
RBKS_OXA1L	0	0	0	0	0	0	0	0	1	0
RBKS_RPS6KA1	0	0	0	0	0	0	0	0	1	0
RBKS_STMN1	0	0	0	0	1	0	0	0	0	0
RBKS_TFDP1	0	1	0	0	0	0	0	0	0	0
RBM15B_ABL1	0	0	0	1	0	0	0	0	0	0
RBM15B_ADI1	0	0	0	0	0	1	0	0	0	1
RBM15B_CDCA4	0	0	0	0	0	0	1	0	0	0
RBM15B_CLIC4	0	1	0	0	0	0	0	0	0	0
RBM15B_DNM1	0	0	0	1	0	0	1	0	0	0
RBM15B_HOXA5	0	1	0	0	0	0	0	0	0	0
RBM15B_KDM5A	0	0	0	0	0	0	1	0	0	0
RBM15B_KIF2C	0	0	0	0	0	0	1	0	0	0
RBM15B_ME2	1	0	0	0	0	0	0	0	0	0
RBM15B_MYLK	0	0	0	0	0	0	0	0	0	1
RBM15B_PDS5A	0	0	0	0	0	0	1	0	0	0
RBM15B_PIP4K2B	0	0	1	0	0	0	0	0	0	0
RBM15B_PRR15L	0	0	0	0	0	0	1	0	0	0
RBM15B_RAD51C	0	0	0	0	0	0	0	0	1	0
RBM15B_SCRN1	0	0	0	0	0	0	1	0	0	0
RBM15B_TMEM50A	0	0	0	0	0	0	1	0	0	0
RBM15B_ZNF131	0	0	1	0	0	0	0	0	0	0
RBM6_ACBD3	0	0	0	0	0	0	1	0	0	0
RBM6_ACOT9	0	0	0	0	0	0	0	1	0	0
RBM6_AKR7A2	0	0	0	0	1	0	0	0	0	0
RBM6_ARNT2	0	1	0	0	0	0	0	0	0	0
RBM6_BAD	0	1	0	0	0	0	0	0	0	0
RBM6_BAG3	0	0	0	0	0	0	1	0	0	0
RBM6_BHLHE40	0	0	0	1	0	0	0	0	0	0
RBM6_BTK	0	1	0	0	0	0	0	0	0	0
RBM6_CCDC85B	0	1	0	0	0	0	0	0	0	0
RBM6_CCDC92	0	1	0	0	0	0	0	0	0	0
RBM6_CD44	0	0	0	0	1	0	0	0	0	0
RBM6_CIRBP	0	0	0	0	1	0	0	0	0	0
RBM6_CXCR4	0	0	0	0	0	0	0	0	1	0
RBM6_EGR1	0	0	0	0	0	0	0	0	1	0
RBM6_FAM57A	0	1	0	0	0	0	0	0	0	0
RBM6_FAM63A	0	0	0	0	0	0	0	0	1	0
RBM6_FEZ2	0	1	0	0	0	0	0	0	0	0
RBM6_HOXA10	0	0	0	0	1	0	0	0	0	0
RBM6_INSIG1	0	0	0	0	1	0	0	0	0	0
RBM6_LIPA	0	1	0	0	0	0	0	0	0	0
RBM6_MRPL19	0	0	0	0	1	0	0	0	0	0
RBM6_PIN1	0	0	0	0	0	0	0	1	0	0
RBM6_PRKAG2	0	0	0	0	0	0	1	0	0	0
RBM6_PRR7	0	1	0	0	0	0	0	0	0	0
RBM6_PTPN1	0	0	0	0	0	0	1	0	0	0
RBM6_RBM15B	0	0	0	0	0	0	1	0	0	0
RBM6_RSU1	0	0	0	0	0	0	0	1	0	0
RBM6_RUVBL1	0	0	0	0	0	0	1	0	0	0
RBM6_SGCB	0	0	0	0	0	0	0	0	1	0
RBM6_SLC25A13	0	1	0	0	0	0	0	0	0	0
RBM6_SLC35A3	0	0	0	0	0	0	1	0	0	0
RBM6_SLC37A4	0	0	0	0	0	0	0	0	1	0
RBM6_SOX4	1	0	0	0	0	0	0	0	0	0
RBM6_SPEN	0	0	0	0	1	1	0	1	0	0
RBM6_ST7	0	1	0	0	0	0	0	0	0	0
RBM6_TLR4	0	0	0	0	1	0	0	0	0	0
RBM6_ZNF274	1	0	0	0	0	0	0	0	0	0
REEP5_ACD	0	0	0	0	0	0	1	0	0	0
REEP5_ATP5S	0	0	0	0	0	0	0	1	0	0
REEP5_BDH1	0	0	0	0	0	0	1	0	0	0
REEP5_CIAPIN1	0	1	0	0	0	0	0	0	0	0
REEP5_CSNK1E	0	0	0	0	0	0	1	0	0	0
REEP5_DNAJC15	0	0	1	0	0	0	0	0	0	0
REEP5_EGF	0	0	0	0	0	0	1	0	0	0
REEP5_ELAVL1	0	0	0	1	0	0	1	0	0	0
REEP5_GNA15	0	0	0	0	0	0	1	0	0	0
REEP5_GSTZ1	0	0	0	0	1	0	0	0	0	0
REEP5_IGF2BP2	1	0	0	0	0	0	0	0	0	0
REEP5_ITGAE	0	0	0	0	0	0	0	0	0	1
REEP5_PTK2B	1	0	0	0	0	0	0	0	0	0
REEP5_RPA1	0	1	0	0	0	0	0	0	0	0
REEP5_RPIA	0	0	0	0	0	0	1	0	0	0
REEP5_SNX11	0	0	0	0	0	0	1	0	0	0
REEP5_SPTLC2	0	0	0	0	0	0	1	0	0	0
REEP5_SQSTM1	0	0	0	0	1	0	0	0	0	0
REEP5_STAP2	0	0	0	0	1	0	0	0	0	0
REEP5_TNIP1	0	0	0	0	0	0	1	0	0	0
REEP5_TSC22D3	0	1	0	0	0	0	0	0	0	0
RELB_CAST	0	0	0	0	0	0	0	1	0	0
RELB_CDK1	0	1	0	0	0	0	0	0	0	0
RELB_CDK19	0	0	0	0	0	1	0	0	0	0
RELB_HSPA4	0	1	0	0	0	0	0	0	0	0
RELB_LRPAP1	0	0	0	0	0	0	0	1	0	0
RELB_ME2	1	0	0	1	0	1	0	1	0	0
RELB_PHKB	0	0	0	0	0	0	0	1	0	0
RELB_SCRN1	0	0	0	0	0	0	0	1	0	0
RELB_STAT1	0	0	0	0	0	0	0	1	0	0
RELB_TIMP2	0	0	0	0	0	1	0	0	0	0
RELB_TM9SF3	0	0	0	0	0	0	0	1	0	0
RELB_UTP14A	0	1	0	0	0	0	0	0	0	0
RFC2_ADRB2	0	1	0	0	0	0	0	0	0	0
RFC2_AKAP8L	0	0	0	0	0	1	0	0	0	0
RFC2_ARL4C	0	0	0	0	1	0	0	0	0	0
RFC2_ARPP19	0	0	0	0	1	0	0	0	0	0
RFC2_CAB39	0	1	0	0	0	0	0	0	0	0
RFC2_CASC3	0	1	0	0	0	0	0	0	0	0
RFC2_CHN1	0	1	0	0	0	0	0	0	0	0
RFC2_DDB2	0	1	0	0	0	0	0	0	0	0
RFC2_EAPP	0	0	0	0	0	0	0	0	0	1
RFC2_EBP	0	0	1	0	0	0	0	0	0	0
RFC2_EDEM1	0	0	0	0	0	0	0	1	0	0
RFC2_ELAVL1	0	1	0	0	0	0	0	0	0	0
RFC2_ENOSF1	0	0	0	0	1	0	0	0	0	0
RFC2_ETFB	0	0	0	0	1	0	0	0	0	0
RFC2_FBXO21	0	0	0	0	0	0	0	1	0	0
RFC2_FCHO1	0	1	0	0	0	0	0	0	0	0
RFC2_G3BP1	0	0	0	0	0	0	0	1	0	0
RFC2_GTF2E2	0	1	0	0	0	0	0	0	0	0
RFC2_HN1L	0	1	0	0	0	0	0	0	0	0
RFC2_HOOK2	0	0	0	0	0	0	0	0	0	1
RFC2_IARS2	0	1	0	0	0	0	0	0	0	0
RFC2_JUN	0	1	0	0	0	0	0	0	0	0
RFC2_KAT6A	0	1	0	0	0	0	0	0	0	0
RFC2_KIAA1279	0	1	0	0	0	0	0	0	0	0
RFC2_NENF	0	0	0	0	0	0	0	1	0	0
RFC2_NR2F6	0	1	0	0	0	0	0	0	0	0
RFC2_NVL	0	1	0	0	0	0	0	0	0	0
RFC2_PAX8	0	0	1	0	0	0	0	0	0	0
RFC2_PHKG2	0	0	0	0	0	0	0	0	1	0
RFC2_RELB	0	0	0	0	1	0	0	0	0	0
RFC2_SLC27A3	0	1	0	0	0	0	0	0	0	0
RFC2_SOX2	0	0	0	0	0	0	0	0	1	0
RFC2_SPDEF	0	0	0	0	0	1	0	0	0	0
RFC2_STX1A	0	1	0	0	0	0	0	0	0	0
RFC2_SUZ12	0	0	0	0	0	0	0	0	1	0
RFC2_TGFBR2	0	1	0	0	0	0	0	0	0	0
RFC2_TNFRSF21	0	0	0	0	0	0	0	1	0	0
RFC2_UBE2J1	0	1	0	0	0	0	0	0	0	0
RFC2_VGLL4	0	1	0	0	0	0	0	0	0	0
RFC2_ZFP36	0	1	0	0	0	0	0	0	0	0
RFC5_ADAT1	0	0	0	0	0	0	0	1	0	0
RFC5_ALAS1	0	1	0	0	0	0	0	0	0	0
RFC5_CCNF	0	0	0	0	0	1	0	0	0	0
RFC5_CDKN1A	0	0	0	0	0	0	0	0	1	0
RFC5_CLSTN1	0	0	0	0	0	0	0	0	1	0
RFC5_EBP	1	0	0	0	0	0	0	0	0	0
RFC5_EPN2	0	0	0	1	0	0	0	0	0	0
RFC5_FAH	0	0	0	0	0	0	0	1	0	0
RFC5_GNA11	0	0	0	0	0	1	0	1	0	0
RFC5_ITFG1	1	0	0	0	1	0	0	0	0	0
RFC5_KIAA0753	0	0	0	0	0	1	0	0	0	0
RFC5_NCOA3	0	0	0	0	0	0	0	0	1	0
RFC5_PPP2R3C	0	1	0	1	0	0	0	0	0	0
RFC5_PXN	0	0	0	0	0	0	0	1	0	0
RFC5_RAB11FIP2	0	0	0	0	0	0	0	1	0	0
RFC5_RAP1GAP	0	0	0	0	0	0	0	0	0	1
RFC5_SACM1L	0	0	0	0	0	0	0	0	1	0
RFC5_SMARCC1	0	0	0	0	0	0	0	1	0	0
RFC5_UFM1	0	1	0	0	0	0	0	0	0	0
RFNG_ALAS1	0	0	0	0	0	0	1	0	0	0
RFNG_ARHGEF2	0	0	0	0	0	0	1	0	0	0
RFNG_CDC25A	0	0	0	0	1	0	0	0	0	0
RFNG_CEBPD	0	0	0	0	0	0	1	0	0	0
RFNG_CHEK2	0	0	0	0	0	0	1	0	0	0
RFNG_CLIC4	0	0	0	0	0	1	0	0	0	0
RFNG_DLD	0	0	0	0	0	0	1	0	0	0
RFNG_DYNLT3	0	0	0	0	0	0	1	0	0	0
RFNG_FZD7	0	0	0	0	0	0	1	0	0	0
RFNG_KIAA1033	0	0	0	0	0	0	0	1	0	0
RFNG_KIF14	0	0	0	0	0	1	0	0	0	0
RFNG_MCM3	1	0	0	0	0	0	0	0	0	0
RFNG_MYBL2	0	0	0	0	0	0	1	0	0	0
RFNG_NARFL	0	0	0	0	0	0	1	0	0	0
RFNG_NR1H2	0	0	0	0	0	0	1	0	0	0
RFNG_PAX8	0	0	0	0	0	0	1	0	0	0
RFNG_PLCB3	0	0	0	0	0	0	1	0	0	0
RFNG_PRAF2	0	0	0	0	0	0	0	0	1	0
RFNG_PRKCD	0	0	0	0	0	0	1	0	0	0
RFNG_RB1	0	0	0	0	0	0	1	0	0	0
RFNG_RSU1	0	0	0	0	0	1	0	0	0	0
RFNG_SDHB	0	0	0	0	0	0	1	0	0	0
RFNG_SLC2A6	0	0	0	0	0	0	1	0	0	0
RFNG_SNX7	0	0	0	0	0	0	1	0	0	0
RFNG_SPTLC2	0	0	0	0	0	0	0	0	1	0
RFNG_TCFL5	0	0	0	0	0	0	0	1	0	0
RFNG_TXLNA	0	0	0	0	0	0	1	0	0	0
RFNG_VAV3	0	1	0	0	0	0	0	0	0	0
RFX5_BNIP3	0	0	0	0	0	0	0	1	0	0
RFX5_DCK	0	0	0	0	0	0	0	1	0	0
RFX5_TES	0	0	0	0	0	1	0	0	0	0
RGS2_AARS	0	0	0	0	0	0	1	0	0	0
RGS2_ADRB2	1	0	0	0	0	0	0	0	0	0
RGS2_APP	0	0	0	0	0	0	1	0	0	0
RGS2_APPBP2	0	0	0	0	0	0	1	0	0	0
RGS2_ATP5S	0	0	0	0	0	1	0	0	0	0
RGS2_BACE2	0	0	1	0	0	0	0	0	0	0
RGS2_CLTC	0	1	0	0	0	0	1	0	0	0
RGS2_COASY	0	0	0	0	1	0	0	0	0	0
RGS2_CREB1	0	0	0	0	0	0	0	1	0	0
RGS2_DDIT4	0	0	0	0	0	0	0	0	0	1
RGS2_DHX29	0	0	0	0	0	0	1	0	0	0
RGS2_EBNA1BP2	0	0	0	0	0	0	0	1	0	0
RGS2_EDEM1	0	0	1	0	0	0	0	1	0	0
RGS2_FAM57A	0	0	1	0	0	0	0	0	0	0
RGS2_FBXO21	0	0	1	0	0	0	0	0	0	0
RGS2_FBXO7	0	0	0	0	0	0	1	0	0	0
RGS2_GNAI2	0	0	0	0	0	0	0	1	0	0
RGS2_HMG20B	0	0	0	0	0	0	0	0	0	1
RGS2_MAT2A	0	1	0	0	0	0	0	0	0	0
RGS2_MLEC	0	0	1	0	0	0	0	0	0	0
RGS2_POLR1C	0	0	0	0	1	0	0	0	0	0
RGS2_PRKACA	0	0	0	0	0	1	0	0	0	0
RGS2_PTK2	0	0	0	0	0	0	0	0	1	0
RGS2_RAB11FIP2	0	0	1	0	0	0	0	0	0	0
RGS2_RBKS	0	1	0	0	0	0	0	0	0	0
RGS2_RFC5	0	0	1	0	0	0	0	0	0	0
RGS2_SCARB1	0	0	0	0	0	0	1	0	0	0
RGS2_SLC25A14	0	1	0	0	0	0	0	0	0	0
RGS2_SLC25A46	0	0	1	0	0	0	0	0	0	0
RGS2_SLC35B1	0	0	1	0	0	0	0	0	0	0
RGS2_SPDEF	0	0	1	0	0	0	0	0	0	0
RGS2_STXBP2	0	0	1	0	0	0	0	0	0	0
RGS2_SYNGR3	0	0	0	0	0	0	1	0	0	0
RGS2_TIMM9	0	0	0	0	1	0	0	0	0	0
RGS2_TJP1	0	0	0	0	0	0	1	0	0	0
RGS2_TM9SF2	0	0	0	0	0	0	1	0	0	0
RGS2_TSPAN6	0	0	0	0	1	0	0	0	0	0
RGS2_TUBB6	0	0	0	0	0	0	1	0	0	0
RGS2_TXNL4B	0	0	1	0	0	0	0	0	0	0
RGS2_USP1	0	0	1	1	0	0	0	0	0	0
RGS2_VPS72	0	0	0	0	0	0	1	0	0	0
RGS2_ZNF318	0	0	0	0	0	1	0	0	0	0
RHOA_C5	0	0	0	1	0	0	0	0	0	0
RHOA_CCDC92	0	0	0	0	0	0	0	0	1	0
RHOA_CCL2	0	0	0	0	1	0	0	0	0	0
RHOA_GPR56	0	0	0	0	0	0	0	0	0	1
RHOA_IL1B	0	0	0	0	0	0	0	0	0	1
RHOA_KIAA1033	0	0	0	0	1	0	0	0	0	0
RHOA_MYC	0	0	0	0	0	0	0	0	0	1
RHOA_NFIL3	0	0	0	0	1	0	0	0	0	0
RHOA_PPARG	0	1	0	0	0	0	0	0	0	0
RHOA_PPIE	0	0	0	0	1	0	0	0	0	0
RHOA_PSMB10	0	0	0	0	1	0	0	0	0	0
RHOA_RBM6	0	0	0	0	1	0	0	0	0	0
RHOA_SLC35A1	0	0	0	0	0	0	0	0	1	0
RHOA_TXNDC9	0	1	0	0	0	0	0	0	0	0
RHOA_UFM1	0	0	0	0	0	0	0	0	0	1
RHOA_YKT6	0	0	0	0	1	0	0	0	0	0
RNF167_B3GNT1	0	1	0	0	0	0	0	0	0	0
RNF167_BLCAP	0	0	0	0	0	1	0	0	0	0
RNF167_CERK	0	0	1	0	0	0	0	0	0	0
RNF167_CRELD2	0	0	0	0	0	1	0	0	0	0
RNF167_GAPDH	1	0	0	0	0	0	0	0	0	0
RNF167_MELK	0	1	0	0	0	0	0	0	0	0
RNF167_PDLIM1	0	0	1	0	0	0	0	0	0	0
RNF167_PTPRF	0	0	0	0	0	0	0	1	0	0
RNH1_ACAA1	0	0	0	1	0	0	0	0	0	0
RNH1_ADH5	0	0	0	0	0	0	0	0	1	0
RNH1_ALDOA	0	0	0	0	1	0	0	0	0	1
RNH1_CCDC86	0	0	1	0	1	1	0	1	0	0
RNH1_CCL2	1	0	0	0	0	0	0	0	1	0
RNH1_CD320	0	0	0	0	0	1	0	1	0	0
RNH1_CHN1	0	0	0	0	0	0	0	0	0	1
RNH1_CNOT4	0	0	0	1	0	0	0	1	0	0
RNH1_CRYZ	0	0	0	0	1	0	0	0	0	0
RNH1_CYTH1	0	0	0	0	1	0	0	0	0	0
RNH1_DPH2	0	0	0	1	0	0	0	0	0	0
RNH1_ECD	0	0	0	0	0	0	0	0	0	1
RNH1_EML3	0	0	1	1	1	1	0	0	0	0
RNH1_FAS	0	0	1	0	0	0	0	0	0	1
RNH1_FOXJ3	0	0	1	0	1	0	0	1	0	0
RNH1_FOXO4	0	0	0	1	0	0	0	0	0	0
RNH1_FYN	0	0	0	1	0	0	0	0	1	1
RNH1_FZD7	0	0	0	0	0	0	0	0	1	0
RNH1_GNA11	0	0	0	0	0	0	0	0	0	1
RNH1_HK1	1	0	1	0	0	0	0	0	0	1
RNH1_ID2	0	0	0	1	1	0	0	0	0	0
RNH1_IGF1R	0	0	0	1	0	0	0	0	0	0
RNH1_LBR	1	0	0	0	1	1	0	1	0	1
RNH1_LGALS8	0	0	1	0	0	0	0	0	0	0
RNH1_LOXL1	0	0	1	0	0	0	0	1	0	0
RNH1_MAPK9	0	0	1	0	0	0	0	0	0	0
RNH1_MAPKAPK2	0	0	0	0	0	0	0	0	0	1
RNH1_MTHFD2	0	0	0	0	0	0	0	0	0	1
RNH1_MYCBP	0	0	0	0	1	1	0	1	0	1
RNH1_MYLK	0	0	0	0	1	0	0	0	1	0
RNH1_NFE2L2	0	0	1	0	0	0	0	0	0	0
RNH1_NVL	1	0	0	0	0	0	0	0	1	0
RNH1_P4HTM	0	0	0	0	1	0	0	0	0	0
RNH1_PAFAH1B1	0	0	0	0	0	0	0	0	1	0
RNH1_PDIA5	0	0	0	1	0	0	0	0	0	0
RNH1_PFKL	0	0	0	0	0	0	0	0	0	1
RNH1_PNP	0	0	1	1	1	0	0	1	0	1
RNH1_PRSS23	0	0	0	0	1	0	0	0	0	0
RNH1_PRUNE	0	0	0	0	1	0	0	0	0	0
RNH1_PTPRF	0	0	0	0	0	0	0	0	0	1
RNH1_RAB27A	0	0	0	0	1	0	0	0	0	0
RNH1_RAI14	0	0	0	0	0	0	0	1	0	0
RNH1_RPA2	0	0	0	0	0	1	0	0	0	1
RNH1_SLC35A3	0	0	0	0	0	0	0	0	1	0
RNH1_SPTAN1	0	0	0	0	0	0	0	0	0	1
RNH1_STAT1	0	0	1	0	0	0	0	0	0	0
RNH1_SYNE2	1	0	0	0	0	1	0	0	0	0
RNH1_TCFL5	0	0	1	0	0	0	0	0	0	0
RNH1_TIAM1	0	0	0	0	1	0	0	0	0	0
RNH1_TRAM2	0	0	0	1	0	0	0	0	0	0
RNH1_TWF2	0	0	1	0	1	0	0	0	0	0
RNH1_TXNRD1	0	0	0	0	0	0	0	1	0	0
RNH1_UBE2A	0	0	0	1	0	0	0	0	0	0
RNH1_UFM1	0	0	0	0	0	1	0	0	0	0
RNH1_VAT1	0	0	1	0	1	1	0	1	0	1
RNH1_ZNF131	0	0	0	0	0	1	0	0	0	0
RNMT_ABCC5	0	0	0	0	0	0	0	0	1	0
RNMT_ABHD4	0	0	0	0	0	1	0	0	0	0
RNMT_CCNA1	0	0	0	0	0	0	0	0	1	0
RNMT_KDM5B	0	0	0	0	0	1	0	0	0	0
RNMT_NENF	1	0	0	1	1	0	0	0	0	1
RNMT_PPP2R3C	0	0	0	0	0	1	0	0	0	0
RNMT_SKIV2L	0	0	0	0	0	1	0	0	0	0
RNMT_SMNDC1	0	0	0	1	0	0	0	0	0	0
RNMT_SUZ12	0	0	0	0	0	0	0	0	1	0
RNMT_TOMM34	0	0	0	0	0	1	0	1	0	0
RNMT_TSEN2	1	1	0	0	1	1	0	0	1	0
RNPS1_BMP4	0	0	0	1	0	0	0	0	0	0
RNPS1_BPHL	0	0	0	0	0	0	0	1	0	0
RNPS1_CDC45	0	0	1	0	0	0	0	0	0	0
RNPS1_FZD7	0	0	0	0	0	0	0	0	1	0
RNPS1_HTATSF1	0	0	0	0	1	0	0	0	0	0
RNPS1_ISOC1	0	0	1	0	0	0	0	0	0	0
RNPS1_ITGB1BP1	0	0	0	0	1	0	0	0	0	0
RNPS1_PSMB10	0	0	0	0	1	0	0	0	0	0
RNPS1_PXN	0	0	0	0	1	0	0	0	0	0
RNPS1_TFDP1	0	0	0	0	1	0	0	0	0	0
RNPS1_TIMM22	0	0	0	0	0	1	0	0	0	0
RPA1_AKT1	0	0	0	0	1	0	0	0	0	0
RPA1_ANO10	0	0	0	0	0	0	1	0	0	0
RPA1_ATF6	0	0	0	0	0	0	1	0	0	0
RPA1_BIRC2	0	0	0	0	0	0	0	0	1	0
RPA1_BPHL	0	0	0	0	0	0	0	1	0	0
RPA1_CD97	0	0	0	0	0	0	0	0	0	1
RPA1_CRYZ	0	0	0	0	0	0	1	0	0	0
RPA1_EML3	0	0	0	0	1	0	0	0	0	0
RPA1_FAT1	0	0	0	1	0	0	0	0	0	0
RPA1_HERPUD1	0	0	0	0	0	0	1	0	0	0
RPA1_HN1L	0	0	0	0	0	0	1	0	0	0
RPA1_IDE	0	0	0	0	0	0	1	0	0	0
RPA1_LAMA3	0	0	0	0	0	0	0	0	0	1
RPA1_LYPLA1	0	0	0	0	1	0	0	0	0	0
RPA1_METRN	0	0	0	0	0	1	0	1	0	0
RPA1_MMP2	0	0	0	1	0	0	0	0	0	0
RPA1_NARFL	0	0	0	0	0	0	1	0	0	0
RPA1_NPC1	0	0	0	0	0	0	0	0	1	0
RPA1_OXCT1	0	0	0	0	0	0	0	0	1	0
RPA1_PAF1	0	0	0	0	0	0	0	0	1	0
RPA1_PIK3C2B	0	0	0	0	0	0	0	1	0	0
RPA1_PIP4K2B	0	0	0	0	0	0	0	0	1	0
RPA1_PLS1	0	0	0	0	0	0	1	0	1	0
RPA1_PNKP	0	0	0	0	0	0	1	0	0	0
RPA1_PTPRK	0	0	0	0	0	1	0	0	1	0
RPA1_PWP1	0	0	0	0	1	0	0	0	0	0
RPA1_RAB21	0	1	0	0	0	0	0	0	0	0
RPA1_RAD51C	0	1	0	0	0	0	0	0	0	0
RPA1_RUVBL1	0	0	0	0	1	0	0	0	0	0
RPA1_SLC25A14	0	0	0	0	1	0	0	0	0	0
RPA1_TCFL5	0	0	0	0	1	0	0	0	0	0
RPA1_THAP11	0	0	0	0	1	0	0	0	0	0
RPA1_TXNDC9	0	0	0	0	0	0	0	0	1	0
RPA2_BID	0	0	0	0	0	1	0	1	0	0
RPA2_EZH2	0	0	0	0	0	1	0	0	0	0
RPA2_INPP4B	0	0	0	0	1	0	0	0	0	0
RPA2_MAST2	1	0	0	0	1	1	0	1	0	0
RPA2_MICALL1	0	1	0	0	0	0	0	0	0	0
RPA2_SGCB	0	0	0	0	0	0	0	1	0	0
RPA2_SYPL1	0	0	0	0	0	1	0	0	0	0
RPA2_TSPAN6	0	0	0	0	0	1	0	0	0	0
RPA2_TSTA3	0	0	0	0	0	1	0	0	0	0
RPA3_PHKG2	0	0	0	0	0	0	0	0	1	0
RPA3_TCFL5	0	0	0	0	0	1	0	0	0	0
RPIA_ATMIN	0	0	0	0	1	0	0	0	0	0
RPIA_CALU	0	0	1	0	0	0	0	0	0	0
RPIA_CD320	0	0	1	0	0	0	0	0	0	0
RPIA_CHERP	0	0	0	0	0	1	0	0	0	0
RPIA_CSNK2A2	0	0	1	0	0	0	0	0	0	0
RPIA_EAPP	0	0	1	0	0	0	0	0	0	0
RPIA_EGFR	0	0	1	0	0	0	0	0	1	0
RPIA_EML3	0	1	0	0	0	0	0	0	0	0
RPIA_EPN2	0	0	0	0	1	0	0	0	0	0
RPIA_FBXL12	0	0	0	0	0	0	0	0	1	0
RPIA_IER3	0	0	1	0	0	0	0	0	0	0
RPIA_IKBKAP	0	0	1	0	0	0	0	0	0	0
RPIA_IKBKE	0	0	0	1	0	0	0	0	0	0
RPIA_KIAA0196	0	0	1	0	0	0	0	0	0	0
RPIA_KIT	0	0	0	0	1	0	0	0	0	0
RPIA_MAPK9	0	0	0	0	0	0	0	1	0	0
RPIA_METRN	0	0	1	0	0	0	0	0	0	0
RPIA_NPC1	0	0	1	0	0	0	0	0	0	0
RPIA_NR3C1	0	0	0	0	0	0	0	0	1	0
RPIA_NUCB2	0	0	1	0	0	0	0	0	0	0
RPIA_PAK1	0	0	0	0	0	0	0	0	1	0
RPIA_PSME2	0	0	0	0	0	0	0	0	1	0
RPIA_RALA	0	0	0	1	0	0	0	0	0	0
RPIA_RFX5	0	1	0	0	0	0	0	0	0	0
RPIA_RRS1	0	0	1	0	0	0	0	0	0	0
RPIA_SLC25A13	0	0	0	0	0	0	0	1	0	0
RPIA_SORBS3	0	1	0	0	0	0	0	0	0	0
RPIA_ST3GAL5	0	0	0	0	1	0	0	0	0	0
RPIA_TFAP2A	1	0	0	0	0	0	0	0	0	0
RPIA_TOMM34	0	0	0	0	1	0	0	0	0	0
RPIA_TOMM70A	0	1	0	0	0	0	0	0	0	0
RPIA_TRIB1	0	0	1	0	0	0	0	0	0	0
RPIA_TRIB3	0	1	0	0	0	0	0	0	0	0
RPIA_TSPAN4	0	0	1	0	0	0	0	0	0	0
RPIA_ZNF589	0	0	0	0	1	0	0	0	0	0
RPL39L_CHEK1	1	0	0	0	0	0	0	0	0	0
RPL39L_FAS	0	0	0	0	0	1	0	0	0	0
RPL39L_HDAC2	0	0	1	0	0	0	0	0	0	0
RPL39L_KAT6B	0	0	0	0	1	0	0	0	0	0
RPL39L_NENF	0	0	0	0	0	1	0	0	0	0
RPL39L_SLC35B1	0	0	0	1	0	0	0	0	0	0
RPL39L_STAT1	0	0	0	0	0	0	0	1	0	0
RPN1_ACLY	0	1	0	0	0	0	0	0	0	0
RPN1_ANO10	0	0	0	0	0	0	1	0	0	0
RPN1_APOE	0	1	0	0	0	0	0	0	0	0
RPN1_ARHGEF12	0	1	0	0	0	0	0	0	0	0
RPN1_ATP1B1	0	1	0	0	0	0	0	0	0	0
RPN1_BTK	0	0	0	0	0	0	1	0	0	0
RPN1_CCNB2	0	0	0	0	0	0	0	1	0	0
RPN1_CREG1	0	0	0	0	1	0	1	0	0	0
RPN1_CTSD	0	1	0	0	0	0	0	0	0	0
RPN1_EZH2	0	0	0	0	0	0	1	0	0	0
RPN1_FUT1	0	1	0	0	0	0	0	0	0	0
RPN1_GABPB1	0	0	0	0	0	0	1	0	0	0
RPN1_HERC6	0	0	1	0	0	0	0	0	0	0
RPN1_HIF1A	0	0	0	1	0	0	0	0	0	0
RPN1_LRP10	0	0	0	0	0	1	0	0	0	0
RPN1_PFKL	0	0	0	1	0	0	0	0	0	0
RPN1_PGM1	0	0	0	0	0	0	0	1	0	0
RPN1_PHKG2	0	0	0	0	0	0	1	0	0	0
RPN1_RPP38	0	0	0	0	0	0	0	1	0	1
RPN1_TCEA2	0	0	0	0	0	0	1	0	0	0
RPN1_TIMM9	0	0	0	0	0	0	0	1	0	0
RPN1_TP53BP2	0	0	0	0	0	0	1	0	0	0
RPP38_C2CD2	0	0	0	0	0	0	0	1	0	0
RPP38_CBLB	0	0	0	0	0	0	0	0	1	0
RPP38_COASY	0	0	0	0	0	0	0	0	0	1
RPP38_DDX10	0	0	0	0	0	0	0	0	0	1
RPP38_DECR1	0	0	0	0	0	0	0	1	0	0
RPP38_EML3	0	0	1	0	0	0	0	0	0	0
RPP38_ENOPH1	0	0	0	0	0	1	0	0	1	1
RPP38_HES1	0	0	0	0	0	0	0	0	0	1
RPP38_IKZF1	1	0	0	0	0	0	0	0	0	0
RPP38_NMT1	0	0	0	0	0	0	0	0	1	0
